"species_tax_id","species","genus","family","order","class","phylum","superkingdom","gram_stain","metabolism","pathways","carbon_substrates","sporulation","motility","range_tmp","range_salinity","cell_shape","isolation_source","d1_lo","d1_up","d2_lo","d2_up","doubling_h","genome_size","gc_content","coding_genes","optimum_tmp","optimum_ph","growth_tmp","rRNA16S_genes","tRNA_genes","gram_stain.count","metabolism.count","pathways.count","carbon_substrates.count","sporulation.count","motility.count","range_tmp.count","range_salinity.count","cell_shape.count","isolation_source.count","gram_stain.prop","metabolism.prop","pathways.prop","carbon_substrates.prop","sporulation.prop","motility.prop","range_tmp.prop","range_salinity.prop","cell_shape.prop","isolation_source.prop","d1_lo.count","d1_up.count","d2_lo.count","d2_up.count","doubling_h.count","genome_size.count","gc_content.count","coding_genes.count","optimum_tmp.count","optimum_ph.count","growth_tmp.count","rRNA16S_genes.count","tRNA_genes.count","d1_lo.stdev","d1_up.stdev","d2_lo.stdev","d2_up.stdev","doubling_h.stdev","genome_size.stdev","gc_content.stdev","coding_genes.stdev","optimum_tmp.stdev","optimum_ph.stdev","growth_tmp.stdev","rRNA16S_genes.stdev","tRNA_genes.stdev","data_source","ref_id"
394751,"Pseudoalteromonas arctica","Pseudoalteromonas","Pseudoalteromonadaceae","Alteromonadales","Gammaproteobacteria","Proteobacteria","Bacteria","negative","obligate aerobic",NA,"alanine, caprate, cellobiose, dextrin, galactose, gluconic acid, glucose, maltose, mannitol, melibiose, pyruvic acid methyl ester, sucrose","no","flagella",NA,NA,"bacillus","water_marine",0.15,0.2,0.4,0.7,NA,4721970,39.186,4061,12.5,7.5,20,9,104,2,1,0,1,2,1,0,0,1,1,100,50,NA,100,100,100,NA,NA,100,100,1,1,1,1,0,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"engqvist, fierer, genbank, gold, microbe-directory, rrndb","705, 4583, 6870, 13527, 19897"
394805,"Thioprofundum hispidum","Thioprofundum","Thioprofundaceae","Chromatiales","Gammaproteobacteria","Proteobacteria","Bacteria","negative",NA,"nitrate_reduction, sulfur_oxidation_dark, thiosulfate_oxidation_dark",NA,NA,NA,NA,NA,NA,"water_marine_hydrothermal",NA,NA,NA,NA,14.9,NA,NA,NA,NA,NA,38,NA,NA,1,0,7,0,0,0,0,0,0,1,100,NA,100,NA,NA,NA,NA,NA,NA,100,0,0,0,0,1,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.414,NA,NA,"bacdive-microa, corkrey, engqvist, faprotax, gold","151, 343, 705, 1265, 13527"
394935,"Chromobacterium haemolyticum","Chromobacterium","Chromobacteriaceae","Neisseriales","Betaproteobacteria","Proteobacteria","Bacteria","negative",NA,"nitrate_reduction","caprate, citrate, gluconic acid, glucose, malate, mannitol, N-acetylgulcosamine",NA,NA,NA,NA,"bacillus","host_animal_endotherm",NA,NA,NA,NA,NA,5057716,NA,NA,NA,NA,37,8,NA,1,0,1,1,0,0,0,0,1,NA,100,NA,100,100,NA,NA,NA,NA,100,NA,0,0,0,0,0,2,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,36317.004,NA,NA,NA,NA,NA,NA,NA,"engqvist, fierer, gold, rrndb","705, 2471, 13527"
394958,"Clostridium taeniosporum","Clostridium","Clostridiaceae","Clostridiales","Clostridia","Firmicutes","Bacteria",NA,NA,NA,NA,NA,NA,NA,NA,NA,"water_groundwater_surface",NA,NA,NA,NA,NA,3503530.667,26.532,2978.5,NA,NA,NA,7,79,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,3,1,2,0,0,0,1,1,NA,NA,NA,NA,NA,17.898,NA,3.536,NA,NA,NA,NA,NA,"genbank, gold, kegg, rrndb","7897, 13527, 19638"
394964,"Corynebacterium hansenii","Corynebacterium","Corynebacteriaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria","positive","facultative",NA,"fructose, galactose, glucose, ribose, sucrose","no","no",NA,NA,"bacillus","host_animal_endotherm_intratissue",NA,NA,NA,NA,NA,NA,NA,NA,28.5,NA,37,NA,NA,1,1,0,1,2,2,0,0,2,1,100,100,NA,100,100,100,NA,NA,100,50,0,0,0,0,0,0,0,0,2,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,12.021,NA,NA,NA,NA,"engqvist, fierer, gold, pasteur, bergeys","705, 2600, 13527"
394967,"Methanoculleus receptaculi","Methanoculleus","Methanomicrobiaceae","Methanomicrobiales","Methanomicrobia","Euryarchaeota","Archaea","negative","anaerobic","methanogenesis","H2_CO2",NA,"no",NA,NA,"coccus","wastewater",0.8,1.7,0.8,1.7,8.25,NA,NA,NA,52.5,7.65,50,NA,NA,1,2,1,1,0,1,0,0,1,1,100,100,100,100,NA,100,NA,NA,100,100,1,1,1,1,2,0,0,0,1,1,2,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"corkrey, engqvist, gold, methanogen","196, 705, 13527, 19817"
395085,"Lactobacillus ceti","Lactobacillus","Lactobacillaceae","Lactobacillales","Bacilli","Firmicutes","Bacteria","positive","facultative",NA,"ribose","no","no","mesophilic",NA,"bacillus","host_animal_endotherm_nasopharyngeal",0.5,NA,2.7,NA,NA,1391647,33.7,NA,NA,NA,37,NA,NA,2,2,0,1,3,3,1,0,3,1,100,66.7,NA,100,100,100,100,NA,100,33.3,2,0,2,0,0,1,1,0,0,0,2,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"bacdive-microa, campedelli, engqvist, fierer, gold, patric","151, 152, 705, 3414, 13527, 19903"
395087,"Flavobacterium ceti","Flavobacterium","Flavobacteriaceae","Flavobacteriales","Flavobacteriia","Bacteroidetes","Bacteria","negative","aerobic",NA,NA,"no",NA,NA,NA,"bacillus","host_animal_endotherm_intratissue",0.3,NA,2,NA,NA,NA,NA,NA,35,NA,37,NA,NA,1,NA,0,0,1,0,0,0,1,1,100,NA,NA,NA,100,NA,NA,NA,100,100,1,0,1,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bacdive-microa, engqvist, fierer, gold, pasteur","151, 705, 2901, 13527"
395387,"Curtobacterium ammoniigenes","Curtobacterium","Microbacteriaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria","positive","aerobic",NA,"alaninamide, arabinose, arabitol, gluconic acid, lactose, mannitol, melibiose, rhamnose, ribose, sorbitol","no","no","mesophilic",NA,"bacillus","host_plant",NA,NA,NA,NA,NA,3038572,67.87,NA,21,4,29,NA,NA,2,2,0,1,1,2,1,0,2,1,100,66.7,NA,100,100,100,100,NA,100,50,0,0,0,0,0,1,1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, fierer, gold, pasteur, patric","705, 2630, 13527, 19903"
395568,"Paraglaciecola agarilytica","Paraglaciecola","Alteromonadaceae","Alteromonadales","Gammaproteobacteria","Proteobacteria","Bacteria","negative","aerobic",NA,"acetate, cellobiose, dextrin, fructose, galactose, malate, mannose","no","flagella",NA,"halophilic","bacillus","sediment_marine",1.25,NA,NA,NA,NA,5654924,44,NA,27.833,NA,NA,NA,NA,4,2,0,1,1,1,0,1,2,2,100,66.7,NA,100,100,100,NA,100,66.7,100,1,0,0,0,0,1,1,0,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4.907,NA,NA,NA,NA,"fierer, gold, microbe-directory, patric, protraits","3029, 13527, 19897, 19903, 19914"
395598,"Pseudomonas reinekei","Pseudomonas","Pseudomonadaceae","Pseudomonadales","Gammaproteobacteria","Proteobacteria","Bacteria","negative","obligate aerobic",NA,"2-aminethanol, acetate, alanine, alaninamide, arabinose, arabitol, asparagine, aspartate, carnitine, citrate, formic acid, galactose, galacturonic acid, gluconic acid, glucose, glutamate, glycerol, lactate, malonate, methyl pyruvate, phenethylamine, proline, propionate, quinic acid, serine, succinate, urocanic acid","no",NA,NA,NA,NA,"sediment_fresh",NA,NA,NA,NA,NA,6312585,NA,NA,NA,NA,30,NA,NA,1,1,0,1,1,0,0,0,0,1,100,50,NA,100,100,NA,NA,NA,NA,50,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, fierer, gold, pasteur","705, 4617, 13527"
395599,"Pseudomonas moorei","Pseudomonas","Pseudomonadaceae","Pseudomonadales","Gammaproteobacteria","Proteobacteria","Bacteria","negative","obligate aerobic",NA,"2-aminethanol, alanine, arabinose, asparagine, aspartate, carnitine, citrate, galactose, galacturonic acid, gamma-aminobutyric acid, glucose, glutamate, glycerol, histidine, hyrdoxyproline, lactate, mannitol, methyl pyruvate, proline, putrescine, quinic acid, serine, succinate, urocanic acid","no",NA,NA,NA,NA,"sediment_fresh",NA,NA,NA,NA,NA,6546438,NA,NA,NA,NA,29,NA,NA,1,1,0,1,1,0,0,0,0,1,100,50,NA,100,100,NA,NA,NA,NA,50,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, fierer, gold, pasteur","705, 4617, 13527"
395600,"Pseudomonas mohnii","Pseudomonas","Pseudomonadaceae","Pseudomonadales","Gammaproteobacteria","Proteobacteria","Bacteria","negative","aerobic",NA,"alanine, arabinose, asparagine, aspartate, carnitine, formic acid, galactose, gamma-aminobutyric acid, gluconic acid, glucose, glutamate, glycerol, hyrdoxyproline, lactate, malonate, mannitol, mannose, methyl pyruvate, phenethylamine, proline, propionate, putrescine, quinic acid, serine, succinate, urocanic acid","no",NA,NA,NA,NA,"bioreactor/digester",NA,NA,NA,NA,NA,6592588,NA,NA,NA,NA,30,NA,NA,1,1,0,1,1,0,0,0,0,1,100,100,NA,100,100,NA,NA,NA,NA,50,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, fierer, gold, pasteur","705, 4617, 13527"
395631,"Phytobacter diazotrophicus","Phytobacter",NA,"Enterobacterales","Gammaproteobacteria","Proteobacteria","Bacteria",NA,"aerobic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,7,NA,0,1,0,0,0,0,0,0,0,0,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, gold, rrndb","705, 13527"
395922,"Coraliomargarita akajimensis","Coraliomargarita","Puniceicoccaceae","Puniceicoccales","Opitutae","Verrucomicrobia","Bacteria","negative","obligate aerobic",NA,"2-ketogluconate, 5-ketogluconate, adonitol, arabinose, arabitol, cellobiose, fructose, fucose, galactose, gluconic acid, glucose, glycogen, lactose, maltose, mannitol, mannose, melibiose, N-acetylgulcosamine, raffinose, rhamnose, ribose, salicin, sorbitol, sucrose, trehalose, urea, xylitol, xylose","no","no","mesophilic",NA,"coccus","water_marine",8.5,1.2,8.5,1.2,NA,3750770.8,53.6,3064,25,8,25,2,46,4,2,0,1,5,3,1,0,3,2,100,66.7,NA,100,100,100,100,NA,100,100,1,1,1,NA,0,5,2,3,2,2,1,2,2,NA,0,NA,NA,NA,0.447,0,51.73,0,0,NA,0,0,"engqvist, fierer, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, bergeys","705, 2588, 6282, 13527, 13959, 16327, 19897, 19903, 19914"
395923,"Bartonella rochalimae","Bartonella","Bartonellaceae","Rhizobiales","Alphaproteobacteria","Proteobacteria","Bacteria","negative","microaerophilic",NA,NA,"no","yes",NA,NA,"bacillus","host_animal_endotherm",NA,NA,NA,NA,NA,1506733,NA,NA,NA,NA,36,NA,NA,1,1,0,0,1,1,0,0,1,1,100,50,NA,NA,100,100,NA,NA,100,100,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bacdive-microa, engqvist, gold","151, 705, 13527"
395930,"Devosia subaequoris","Devosia","Hyphomicrobiaceae","Rhizobiales","Alphaproteobacteria","Proteobacteria","Bacteria","negative","obligate aerobic",NA,"maltose, mannitol, mannose","no","flagella",NA,NA,"bacillus","sediment_marine",0.7,NA,1.2,NA,NA,4123118,NA,NA,31,8.6,28,NA,NA,1,1,0,1,1,1,0,0,1,1,100,100,NA,100,100,100,NA,NA,100,100,1,0,1,0,0,1,0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, fierer, gold","705, 2741, 13527"
395933,"Chryseobacterium lathyri","Chryseobacterium","Flavobacteriaceae","Flavobacteriales","Flavobacteriia","Bacteroidetes","Bacteria",NA,"aerobic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, pasteur","705"
395935,"Chryseobacterium hagamense","Chryseobacterium","Flavobacteriaceae","Flavobacteriales","Flavobacteriia","Bacteroidetes","Bacteria","negative","aerobic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,1,1,0,0,0,0,0,0,0,0,100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, gold, pasteur","705, 13527"
395936,"Chryseobacterium elymi","Chryseobacterium","Flavobacteriaceae","Flavobacteriales","Flavobacteriia","Bacteroidetes","Bacteria","negative","aerobic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,1,1,0,0,0,0,0,0,0,0,100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, gold, pasteur","705, 13527"
395937,"Chryseobacterium rhizosphaerae","Chryseobacterium","Flavobacteriaceae","Flavobacteriales","Flavobacteriia","Bacteroidetes","Bacteria","negative","aerobic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,1,1,0,0,0,0,0,0,0,0,100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, gold, pasteur","705, 13527"
396005,"Gilvimarinus chinensis","Gilvimarinus","Cellvibrionaceae","Cellvibrionales","Gammaproteobacteria","Proteobacteria","Bacteria","negative","obligate aerobic",NA,"cellobiose, dextrin, galactose, glucose, glutamate, lactose, maltose, mannose, melibiose, methyl beta-D-glucoside, trehalose, xylose","no","yes",NA,NA,"bacillus","water_marine",0.625,0.7,1.75,2.5,NA,4068866,NA,NA,29,NA,28,NA,NA,2,1,0,1,3,2,0,0,2,2,100,50,NA,100,100,100,NA,NA,100,100,2,1,2,1,0,1,0,0,3,0,1,0,0,0.035,NA,0.354,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"engqvist, fierer, gold, microbe-directory, protraits","705, 3028, 13527, 19897, 19914"
396013,"Pseudooceanicola marinus","Pseudooceanicola","Rhodobacteraceae","Rhodobacterales","Alphaproteobacteria","Proteobacteria","Bacteria","negative","facultative","aerobic_chemo_heterotrophy","acetate, adonitol, alanine, arabinose, arabitol, cellobiose, citrate, dextrin, formic acid, fructose, galactose, glucose, glutamate, histidine, inosine, lactate, maltose, mannitol, mannose, proline, propionate, rhamnose, serine, succinate, sucrose, thymidine, trehalose, uridine, xylitol","no","no",NA,NA,"bacillus","water_marine",0.5,NA,0.95,NA,NA,NA,NA,NA,31.5,7,30,NA,NA,1,1,2,1,1,1,0,0,1,1,100,100,100,100,100,100,NA,NA,100,100,1,0,1,0,0,0,0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, faprotax, fierer, gold","705, 1470, 4184, 13527"
396014,"Brachybacterium phenoliresistens","Brachybacterium","Dermabacteraceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria","positive","facultative",NA,"arabinose, arabitol, aspartate, cellobiose, dextrin, fructose, galactose, glucose, glycine, glycogen, lactose, maltose, mannitol, mannose, N-acetylgulcosamine, pyruvic acid methyl ester, raffinose, rhamnose, salicin, sorbitol, sucrose, trehalose, Tween 20, Tween 40, xylose","no","no",NA,NA,"coccobacillus","soil_hydrocarbon_contaminated",0.8,1.3,1.3,NA,NA,4188111,NA,NA,32.5,7,28,NA,NA,1,1,0,1,1,1,0,0,1,1,100,100,NA,100,100,100,NA,NA,100,100,1,1,1,0,0,1,0,0,1,1,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, fierer, gold, bergeys","705, 2292, 13527"
396015,"Rothia terrae","Rothia","Micrococcaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria","positive","aerobic","nitrate_reduction","dextrin, fructose, glucose, glycerol, glycogen, lactate, maltose, mannose, pyruvic acid methyl ester, serine, sucrose, trehalose","no","no",NA,NA,"coccobacillus","soil",0.75,1,1,1.5,NA,NA,NA,NA,35,7.5,28,3,NA,1,NA,2,1,1,1,0,0,1,1,100,NA,100,100,100,100,NA,NA,100,100,1,1,1,1,0,0,0,0,1,1,1,1,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bacdive-microa, engqvist, faprotax, fierer, gold, rrndb, bergeys","151, 705, 766, 4832, 13527"
396016,"Tenacibaculum litopenaei","Tenacibaculum","Flavobacteriaceae","Flavobacteriales","Flavobacteriia","Bacteroidetes","Bacteria","negative","obligate aerobic",NA,"acetate, alpha-ketovaleric acid, gelatin, glucose, glutamate, hyrdoxyproline, proline, serine, threonine, uridine","no","gliding",NA,NA,"bacillus","water_fresh",0.4,NA,6,NA,NA,NA,NA,NA,32.5,7.5,NA,NA,NA,1,1,0,1,1,1,0,0,1,1,100,100,NA,100,100,100,NA,NA,100,100,1,0,1,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fierer, gold","5317, 13527"
396056,"Halobacillus alkaliphilus","Halobacillus","Bacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria","positive","obligate aerobic",NA,"fructose, glucose, maltose, mannose, raffinose, ribose, sucrose, trehalose, xylose","yes",NA,NA,NA,"coccus","water_hypersaline",1.57,NA,1.57,NA,NA,4092525,NA,NA,37,9,32,NA,NA,1,1,0,1,1,0,0,0,1,2,100,100,NA,100,100,NA,NA,NA,100,100,1,0,1,0,0,1,0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, fierer, gold","705, 3105, 13527"
396268,"Lactobacillus secaliphilus","Lactobacillus","Lactobacillaceae","Lactobacillales","Bacilli","Firmicutes","Bacteria","positive","microaerophilic",NA,"ribose, sucrose","no","no",NA,NA,"bacillus","food_fermented",0.5,1,2,4,NA,1645120,NA,NA,40,NA,37,NA,NA,1,2,0,1,1,1,0,0,1,1,100,66.7,NA,100,100,100,NA,NA,100,33.3,1,1,1,1,0,1,0,0,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"bacdive-microa, campedelli, engqvist, fierer, gold","151, 152, 705, 3452, 13527"
396317,"Haloarcula amylolytica","Haloarcula","Haloarculaceae","Halobacteriales","Halobacteria","Euryarchaeota","Archaea","negative","aerobic",NA,NA,"no","yes",NA,NA,"bacillus","water_hypersaline",NA,NA,NA,NA,NA,4225424,NA,NA,41,7.25,NA,NA,NA,2,1,0,0,1,1,0,0,1,1,100,100,NA,NA,100,100,NA,NA,100,100,0,0,0,0,0,1,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gold, microbe-directory","13527, 19897"
396322,"Desulfatiferula olefinivorans","Desulfatiferula","Desulfobacteraceae","Desulfobacterales","Deltaproteobacteria","Proteobacteria","Bacteria","negative","anaerobic",NA,NA,"no","flagella",NA,NA,"bacillus","petroleum",0.45,NA,2.9,NA,NA,NA,NA,NA,33,7.5,30,NA,NA,1,1,0,0,1,1,0,0,1,1,100,100,NA,NA,100,100,NA,NA,100,50,1,0,1,0,0,0,0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, fierer, gold","705, 2685, 13527"
396323,"Acinetobacter brisouii","Acinetobacter","Moraxellaceae","Pseudomonadales","Gammaproteobacteria","Proteobacteria","Bacteria","negative","aerobic",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3084355.25,NA,NA,28,7,29,NA,NA,4,1,0,0,2,0,0,0,0,0,100,100,NA,NA,100,NA,NA,NA,NA,NA,0,0,0,0,0,4,0,0,1,1,1,0,0,NA,NA,NA,NA,NA,63941.228,NA,NA,NA,NA,NA,NA,NA,"engqvist, gold, microbe-directory, pasteur, protraits","705, 13527, 19897, 19914"
396389,"Aestuariimicrobium kwangyangense","Aestuariimicrobium","Propionibacteriaceae","Propionibacteriales","Actinobacteria","Actinobacteria","Bacteria","positive","obligate aerobic","nitrate_reduction","cellobiose, fructose, galactose, glucose, lactose, maltose, mannose, melibiose, raffinose, rhamnose, salicin, sorbitol, sucrose, trehalose, Tween 20, Tween 40, Tween 60, Tween 80, xylose","no","no",NA,NA,"coccus","petroleum",0.8,1,0.8,1,NA,2990149,68.5,NA,30,8,29,NA,NA,3,1,1,1,1,2,0,0,1,1,100,50,100,100,100,100,NA,NA,100,50,1,1,1,1,0,1,1,0,2,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"engqvist, fierer, gold, microbe-directory, pasteur, patric, protraits","705, 1860, 13527, 19897, 19903, 19914"
396504,"[Clostridium] sufflavum","Ruminiclostridium","Ruminococcaceae","Clostridiales","Clostridia","Firmicutes","Bacteria","negative","anaerobic",NA,"acetate, cellobiose, ethanol, fructose, glucose, ribose, sorbitol, xylose","yes","flagella",NA,NA,"bacillus","bioreactor/digester",0.525,0.6,2.75,5,NA,4401411,NA,NA,33,7.4,30,NA,NA,1,2,0,1,2,1,0,0,2,1,100,100,NA,100,100,50,NA,NA,100,100,2,1,2,1,0,1,0,0,2,1,1,0,0,0.035,NA,1.061,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"engqvist, fierer, gold","705, 2549, 13527"
396716,"Lactobacillus hayakitensis","Lactobacillus","Lactobacillaceae","Lactobacillales","Bacilli","Firmicutes","Bacteria","positive","aerobic","fermentation","cellobiose, fructose, glucose, maltose, mannitol, mannose, raffinose, salicin, sucrose","no","no",NA,NA,"bacillus","host_animal_endotherm",1.25,NA,4,NA,NA,1665509.5,NA,NA,37,NA,37,NA,NA,1,NA,2,1,1,1,0,0,1,NA,100,NA,100,100,100,100,NA,NA,100,NA,1,0,1,0,0,2,0,0,1,0,2,0,0,NA,NA,NA,NA,NA,2559.019,NA,NA,NA,NA,0,NA,NA,"campedelli, engqvist, fierer, gold","152, 705, 3429, 13527"
396808,"Andreprevotia chitinilytica","Andreprevotia","Chromobacteriaceae","Neisseriales","Betaproteobacteria","Proteobacteria","Bacteria","negative","obligate aerobic",NA,"3-hydroxybutyrate, acetate, arabinose, glucose, glycogen, maltose, mannitol, mannose, N-acetylgulcosamine, proline, rhamnose, ribose, Tween 80",NA,"flagella",NA,NA,"bacillus","soil_forest",0.75,0.9,2.25,3,NA,5154741,NA,NA,28,6.5,28,NA,NA,1,1,0,1,0,1,0,0,2,1,100,50,NA,100,NA,50,NA,NA,100,50,2,1,2,1,0,1,0,0,2,1,1,0,0,0.071,NA,0.354,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"engqvist, fierer, gold","705, 2023, 13527"
396812,"Fulvivirga kasyanovii","Fulvivirga","Flammeovirgaceae","Cytophagales","Cytophagia","Bacteroidetes","Bacteria","negative","obligate aerobic",NA,"gelatin, Tween 40, Tween 80","no","gliding",NA,NA,"bacillus","water_marine",0.25,NA,2.3,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,1,1,0,1,1,1,0,0,1,1,100,100,NA,100,100,100,NA,NA,100,100,1,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fierer, gold","2978, 13527"
397258,"Nocardioides hwasunensis","Nocardioides","Nocardioidaceae","Propionibacteriales","Actinobacteria","Actinobacteria","Bacteria","positive","obligate aerobic",NA,"citrate, rhamnose, sorbitol, succinate","no","no",NA,NA,"bacillus","sediment_marine",0.55,0.7,1.35,1.7,NA,NA,NA,NA,30,NA,28,NA,NA,1,1,0,1,1,1,0,0,1,1,100,100,NA,100,100,100,NA,NA,100,50,1,1,1,1,0,0,0,0,1,0,1,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, fierer, gold, bergeys","705, 4120, 13527"
397260,"Sphingomonas sanxanigenens","Sphingomonas","Sphingomonadaceae","Sphingomonadales","Alphaproteobacteria","Proteobacteria","Bacteria","negative","aerobic","nitrate_reduction","arabinose, cellobiose, dextrin, galactose, gelatin, glucose, mannose, melibiose, pyruvic acid methyl ester, raffinose, sucrose, trehalose, urocanic acid","no","no",NA,NA,"bacillus","soil",0.675,0.9,1.625,2,NA,6486698.25,66.675,6018.333,29,7.25,29,3,58,1,2,2,1,2,1,0,0,2,2,100,100,100,100,100,100,NA,NA,100,100,2,1,2,1,0,4,1,3,2,1,1,2,2,0.106,NA,0.177,NA,NA,187200.833,NA,169.356,0,NA,NA,0,0,"engqvist, fierer, genbank, gold, jemma-refseq, kegg, pasteur, rrndb","705, 5102, 7359, 13527, 14961, 18818"
397271,"Thiohalomonas nitratireducens","Thiohalomonas","Ectothiorhodospiraceae","Chromatiales","Gammaproteobacteria","Proteobacteria","Bacteria",NA,"anaerobic","nitrite_reduction, thiosulfate_oxidation_dark, nitrate_reduction",NA,NA,"no",NA,NA,"bacillus","water_hypersaline",0.5,NA,3,NA,NA,NA,NA,NA,NA,7.9,30,NA,NA,0,1,5,0,0,1,0,0,1,1,NA,100,100,NA,NA,100,NA,NA,100,100,1,0,1,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, faprotax, fierer","705, 992, 5416"
397278,"Marmoricola aequoreus","Marmoricola","Nocardioidaceae","Propionibacteriales","Actinobacteria","Actinobacteria","Bacteria","positive","obligate aerobic","nitrate_reduction","acetate, cellobiose, citrate, fructose, galactose, glucose, glycerol, lactose, malate, maltose, mannitol, mannose, methyl beta-D-glucoside, ribose, salicin, sorbitol, succinate, sucrose, trehalose, xylose","no","no",NA,NA,"coccus","sediment",0.5,0.7,0.6,0.7,NA,4157971,NA,NA,23.5,7.1,29,NA,NA,1,1,1,1,1,1,0,0,1,NA,100,50,100,100,100,100,NA,NA,100,NA,1,1,1,NA,0,1,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"engqvist, fierer, gold, pasteur, bergeys","705, 3706, 13527"
